x,wave_1
80.68,6.047910568714997e-17
80.69999999999999,6.037477059431332e-17
80.71999999999998,6.027059317852876e-17
80.74000000000001,6.016657324771918e-17
80.75999999999999,6.006271060994944e-17
80.77999999999997,5.995900507342737e-17
80.79999999999997,5.98554564465029e-17
80.82,5.97520645376689e-17
80.83999999999997,5.964882915556078e-17
80.86000000000001,5.954575010895688e-17
80.88000000000001,5.944282720677853e-17
80.90000000000003,5.934006025808978e-17
80.92000000000002,5.92374490720976e-17
80.94,5.913499345815265e-17
80.96000000000002,5.903269322574768e-17
80.98000000000002,5.893054818452001e-17
81.0,5.882855814424896e-17
81.02,5.872672291485799e-17
81.04000000000002,5.862504230641362e-17
81.06,5.852351612912625e-17
81.07999999999998,5.84221441933496e-17
81.10000000000001,5.832092630958058e-17
81.12,5.821986228846029e-17
81.13999999999999,5.811895194077357e-17
81.15999999999997,5.801819507744903e-17
81.17999999999999,5.791759150955863e-17
81.19999999999999,5.781714104831898e-17
81.21999999999997,5.771684350509014e-17
81.23999999999997,5.761669869137621e-17
81.26000000000003,5.751670641882576e-17
81.28000000000003,5.7416866499231e-17
81.30000000000001,5.731717874452869e-17
81.32000000000001,5.721764296679962e-17
81.34000000000003,5.71182589782692e-17
81.36000000000001,5.701902659130638e-17
81.38,5.691994561842548e-17
81.39999999999999,5.682101587228459e-17
81.42000000000002,5.6722237165687e-17
81.44,5.662360931157961e-17
81.45999999999998,5.65251321230544e-17
81.48,5.642680541334831e-17
81.5,5.632862899584231e-17
81.51999999999998,5.623060268406269e-17
81.53999999999998,5.613272629168018e-17
81.56,5.603499963251003e-17
81.57999999999998,5.593742252051317e-17
81.59999999999997,5.583999476979494e-17
81.61999999999999,5.57427161946058e-17
81.63999999999999,5.564558660934093e-17
81.66000000000003,5.554860582854059e-17
81.68,5.5451773666891095e-17
81.70000000000003,5.535508993922211e-17
81.72000000000003,5.525855446050982e-17
81.74000000000001,5.516216704587532e-17
81.75999999999999,5.506592751058489e-17
81.78000000000002,5.496983567005021e-17
81.80000000000001,5.48738913398279e-17
81.82,5.4778094335620376e-17
81.83999999999999,5.4682444473275527e-17
81.86000000000001,5.45869415687863e-17
81.88,5.449158543829105e-17
81.89999999999998,5.439637589807478e-17
81.92,5.430131276456628e-17
81.94,5.4206395854341444e-17
81.95999999999998,5.4111624984121243e-17
81.97999999999998,5.401699997077224e-17
82.0,5.3922520631306843e-17
82.01999999999998,5.38281867828829e-17
82.03999999999996,5.373399824280497e-17
82.06,5.363995482852221e-17
82.08000000000003,5.3546056357630725e-17
82.10000000000002,5.3452302647871554e-17
82.12,5.335869351713253e-17
82.14,5.3265228783447015e-17
82.16000000000003,5.317190826499448e-17
82.18,5.30787317801004e-17
82.19999999999999,5.298569914723614e-17
82.22000000000001,5.2892810185019696e-17
82.24000000000001,5.280006471221493e-17
82.25999999999999,5.270746254773151e-17
82.27999999999999,5.2615003510626036e-17
82.30000000000001,5.252268742010068e-17
82.32,5.243051409550461e-17
82.33999999999997,5.23384833563327e-17
82.36,5.2246595022226336e-17
82.38,5.215484891297393e-17
82.39999999999998,5.2063244848509176e-17
82.41999999999997,5.197178264891325e-17
82.44,5.1880462134413323e-17
82.46000000000004,5.17892831253832e-17
82.48000000000002,5.169824544234311e-17
82.5,5.160734890596046e-17
82.52000000000002,5.15165933370486e-17
82.54000000000002,5.142597855656784e-17
82.56,5.1335504385625323e-17
82.58,5.1245170645474726e-17
82.60000000000002,5.115497715751699e-17
82.62,5.1064923743299186e-17
82.63999999999999,5.0975010224515363e-17
82.66000000000001,5.088523642300691e-17
82.68,5.0795602160762e-17
82.69999999999999,5.070610725991527e-17
82.71999999999998,5.061675154274904e-17
82.74000000000001,5.052753483169231e-17
82.75999999999999,5.0438456949321014e-17
82.77999999999997,5.034951771835866e-17
82.8,5.0260716961675336e-17
82.82,5.017205450228859e-17
82.83999999999997,5.008353016336344e-17
82.85999999999997,4.999514376821134e-17
82.88000000000001,4.9906895140291946e-17
82.90000000000003,4.9818784103211674e-17
82.92000000000002,4.973081048072471e-17
82.94,4.9642974096731755e-17
82.96000000000002,4.955527477528237e-17
82.98000000000002,4.9467712340572405e-17
83.0,4.9380286616945274e-17
83.02,4.929299742889273e-17
83.04000000000002,4.920584460105331e-17
83.06,4.911882795821321e-17
83.07999999999998,4.903194732530712e-17
83.10000000000001,4.8945202527416343e-17
83.12,4.885859338977032e-17
83.13999999999999,4.877211973774662e-17
83.15999999999998,4.8685781396869887e-17
83.18,4.859957819281331e-17
83.19999999999999,4.851350995139721e-17
83.21999999999997,4.8427576498590394e-17
83.24,4.83417776605095e-17
83.25999999999999,4.825611326341884e-17
83.28000000000003,4.817058313373112e-17
83.30000000000001,4.808518709800679e-17
83.32000000000001,4.79999249829545e-17
83.34000000000003,4.7914796615431246e-17
83.36000000000001,4.782980182244163e-17
83.38,4.7744940431139206e-17
83.40000000000002,4.7660212268824705e-17
83.42000000000002,4.7575617162948326e-17
83.44,4.749115494110782e-17
83.46,4.7406825431049057e-17
83.48000000000002,4.732262846066732e-17
83.5,4.723856385800511e-17
83.51999999999998,4.7154631451254056e-17
83.53999999999998,4.7070831068754034e-17
83.56,4.6987162538993955e-17
83.57999999999998,4.690362569061011e-17
83.59999999999997,4.682022035238861e-17
83.61999999999999,4.673694635326359e-17
83.63999999999999,4.665380352231784e-17
83.65999999999997,4.65707916887827e-17
83.68,4.648791068203868e-17
83.70000000000003,4.64051603316146e-17
83.72000000000003,4.632254046718851e-17
83.74000000000001,4.6240050918587014e-17
83.76,4.615769151578553e-17
83.78000000000003,4.607546208890845e-17
83.80000000000001,4.599336246822889e-17
83.82,4.591139248416936e-17
83.84000000000002,4.582955196730077e-17
83.86000000000001,4.5747840748343806e-17
83.88,4.5666258658167186e-17
83.89999999999998,4.5584805527789666e-17
83.92,4.550348118837873e-17
83.94,4.542228547125076e-17
83.95999999999998,4.534121820787172e-17
83.97999999999998,4.526027922985639e-17
84.0,4.5179468368969254e-17
84.01999999999998,4.509878545712358e-17
84.03999999999996,4.501823032638202e-17
84.05999999999999,4.493780280895676e-17
84.08000000000004,4.485750273720928e-17
84.10000000000002,4.4777329943650165e-17
84.12,4.469728426093973e-17
84.14,4.4617365521887367e-17
84.16000000000003,4.453757355945235e-17
84.18,4.4457908206742864e-17
84.19999999999999,4.437836929701713e-17
84.22000000000001,4.4298956663682495e-17
84.24000000000001,4.4219670140296254e-17
84.25999999999999,4.4140509560564985e-17
84.27999999999999,4.406147475834467e-17
84.30000000000001,4.3982565567641285e-17
84.32,4.390378182261032e-17
84.33999999999997,4.382512335755678e-17
84.36,4.374659000693565e-17
84.38,4.3668181605351384e-17
84.39999999999998,4.358989798755811e-17
84.41999999999997,4.3511738988459887e-17
84.44,4.3433704443110493e-17
84.45999999999998,4.335579418671313e-17
84.48000000000002,4.327800805462138e-17
84.5,4.320034588233815e-17
84.52000000000002,4.312280750551647e-17
84.54000000000002,4.304539275995898e-17
84.56,4.296810148161839e-17
84.58,4.2890933506597187e-17
84.60000000000002,4.281388867114763e-17
84.62,4.273696681167225e-17
84.63999999999999,4.2660167764723163e-17
84.66000000000001,4.258349136700215e-17
84.68,4.25069374553617e-17
84.69999999999999,4.24305058668034e-17
84.71999999999998,4.235419643847957e-17
84.74000000000001,4.227800900769186e-17
84.75999999999999,4.2201943411892344e-17
84.77999999999997,4.2125999488682855e-17
84.8,4.2050177075815254e-17
84.82,4.197447601119141e-17
84.83999999999997,4.1898896132863205e-17
84.85999999999997,4.1823437279032694e-17
84.88000000000001,4.1748099288051564e-17
84.90000000000003,4.167288199842182e-17
84.92000000000002,4.1597785248795456e-17
84.94,4.152280887797464e-17
84.96000000000002,4.144795272491128e-17
84.98000000000002,4.1373216628707507e-17
85.0,4.1298600428615376e-17
85.02,4.122410396403698e-17
85.04000000000002,4.1149727074524845e-17
85.06,4.107546959978083e-17
85.07999999999998,4.100133137965751e-17
85.10000000000001,4.0927312254157166e-17
85.12,4.0853412063432126e-17
85.13999999999999,4.0779630647784607e-17
85.15999999999998,4.0705967847667405e-17
85.18,4.063242350368285e-17
85.19999999999999,4.055899745658332e-17
85.21999999999997,4.048568954727142e-17
85.24,4.0412499616799654e-17
85.25999999999999,4.033942750637067e-17
85.27999999999997,4.026647305733672e-17
85.30000000000001,4.0193636111200624e-17
85.32000000000001,4.012091650961481e-17
85.34000000000003,4.0048314094381863e-17
85.36000000000001,3.997582870745396e-17
85.38,3.990346019093379e-17
85.40000000000002,3.983120838707362e-17
85.42000000000002,3.9759073138275726e-17
85.44,3.968705428709252e-17
85.46,3.9615151676225936e-17
85.48000000000002,3.954336514852822e-17
85.5,3.947169454700109e-17
85.51999999999998,3.940013971479665e-17
85.54,3.9328700495216335e-17
85.56,3.925737673171176e-17
85.57999999999998,3.918616826788441e-17
85.59999999999998,3.911507494748523e-17
85.62,3.904409661441541e-17
85.63999999999999,3.8973233112725576e-17
85.65999999999997,3.890248428661637e-17
85.67999999999996,3.883184998043788e-17
85.70000000000003,3.8761330038690405e-17
85.72000000000003,3.8690924306023414e-17
85.74000000000001,3.862063262723632e-17
85.76,3.855045484727833e-17
85.78000000000003,3.848039081124819e-17
85.80000000000001,3.841044036439419e-17
85.82,3.834060335211435e-17
85.84000000000002,3.8270879619956225e-17
85.86000000000001,3.820126901361691e-17
85.88,3.813177137894312e-17
85.89999999999999,3.806238656193107e-17
85.92000000000002,3.799311440872654e-17
85.94,3.792395476562452e-17
85.95999999999998,3.7854907479069713e-17
85.98,3.7785972395656096e-17
86.0,3.7717149362127264e-17
86.01999999999998,3.764843822537595e-17
86.03999999999996,3.757983883244431e-17
86.05999999999999,3.751135103052393e-17
86.07999999999998,3.7442974666955515e-17
86.10000000000002,3.7374709589229e-17
86.12,3.730655564498386e-17
86.14000000000003,3.72385126820085e-17
86.16000000000003,3.717058054824056e-17
86.18,3.7102759091766984e-17
86.2,3.703504816082368e-17
86.22000000000003,3.696744760379568e-17
86.24000000000001,3.6899957269217067e-17
86.25999999999999,3.683257700577118e-17
86.27999999999999,3.676530666228984e-17
86.30000000000001,3.669814608775462e-17
86.32,3.663109513129515e-17
86.33999999999997,3.656415364219085e-17
86.36,3.649732146986914e-17
86.38,3.6430598463907037e-17
86.39999999999998,3.636398447402989e-17
86.41999999999997,3.62974793501121e-17
86.44,3.623108294217662e-17
86.45999999999998,3.616479510039544e-17
86.47999999999996,3.6098615675088686e-17
86.50000000000001,3.603254451672555e-17
86.52000000000004,3.596658147592379e-17
86.54000000000002,3.59007264034495e-17
86.56,3.58349791502176e-17
86.58000000000003,3.5769339567291454e-17
86.60000000000002,3.5703807505882663e-17
86.62,3.5638382817351544e-17
86.63999999999999,3.557306535320665e-17
86.66000000000001,3.550785496510506e-17
86.68,3.5442751504851734e-17
86.69999999999999,3.537775482440055e-17
86.71999999999998,3.531286477585315e-17
86.74000000000001,3.5248081211459695e-17
86.75999999999999,3.518340398361817e-17
86.77999999999997,3.5118832944874994e-17
86.8,3.505436794792472e-17
86.82,3.49900088456095e-17
86.83999999999997,3.492575549091995e-17
86.85999999999997,3.4861607736994654e-17
86.88,3.479756543712001e-17
86.90000000000003,3.473362844473019e-17
86.92000000000002,3.466979661340724e-17
86.94,3.4606069796881495e-17
86.96000000000002,3.454244784903055e-17
86.98000000000002,3.447893062387962e-17
87.0,3.441551797560231e-17
87.02,3.435220975851924e-17
87.04000000000002,3.428900582709882e-17
87.06,3.4225906035956954e-17
87.07999999999998,3.4162910239857666e-17
87.10000000000001,3.4100018293711665e-17
87.12,3.40372300525775e-17
87.13999999999999,3.397454537166108e-17
87.15999999999998,3.3911964106315575e-17
87.18,3.384948611204173e-17
87.19999999999999,3.378711124448737e-17
87.21999999999997,3.372483935944766e-17
87.24,3.36626703128647e-17
87.25999999999999,3.3600603960828127e-17
87.27999999999997,3.353864015957426e-17
87.30000000000001,3.3476778765486934e-17
87.32000000000001,3.341501963509664e-17
87.34000000000003,3.3353362625081015e-17
87.36000000000001,3.3291807592264496e-17
87.38,3.323035439361875e-17
87.40000000000002,3.316900288626189e-17
87.42000000000002,3.310775292745887e-17
87.44,3.30466043746217e-17
87.46,3.2985557085308684e-17
87.48000000000002,3.292461091722512e-17
87.5,3.2863765728222714e-17
87.51999999999998,3.280302137630007e-17
87.54,3.274237771960198e-17
87.56,3.2681834616419606e-17
87.57999999999998,3.2621391925190994e-17
87.59999999999998,3.256104950450028e-17
87.62,3.2500807213078144e-17
87.63999999999999,3.2440664909801213e-17
87.65999999999997,3.238062245369281e-17
87.67999999999999,3.23206797039221e-17
87.69999999999999,3.226083651980458e-17
87.72000000000003,3.220109276080183e-17
87.74000000000001,3.214144828652156e-17
87.76,3.2081902956717466e-17
87.78000000000003,3.2022456631289037e-17
87.80000000000001,3.196310917028203e-17
87.82,3.190386043388797e-17
87.84000000000002,3.1844710282443826e-17
87.86000000000001,3.178565857643288e-17
87.88,3.172670517648416e-17
87.89999999999999,3.1667849943371765e-17
87.92000000000002,3.1609092738016007e-17
87.94,3.155043342148262e-17
87.95999999999998,3.149187185498306e-17
87.98,3.14334078998739e-17
88.0,3.1375041417657474e-17
88.01999999999998,3.131677226998154e-17
88.03999999999998,3.125860031863908e-17
88.06,3.120052542556819e-17
88.07999999999998,3.114254745285264e-17
88.09999999999997,3.10846662627212e-17
88.12,3.102688171754781e-17
88.14000000000003,3.0969193679851596e-17
88.16000000000003,3.091160201229641e-17
88.18,3.0854106577691845e-17
88.2,3.0796707238991716e-17
88.22000000000003,3.0739403859295117e-17
88.24000000000001,3.068219630184595e-17
88.25999999999999,3.062508443003305e-17
88.28000000000002,3.0568068107389666e-17
88.30000000000001,3.0511147197594244e-17
88.32,3.0454321564469637e-17
88.33999999999999,3.0397591071983245e-17
88.36000000000001,3.034095558424718e-17
88.38,3.028441496551818e-17
88.39999999999998,3.0227969080197246e-17
88.41999999999997,3.0171617792829825e-17
88.44,3.011536096810579e-17
88.45999999999998,3.005919847085946e-17
88.47999999999996,3.0003130166069165e-17
88.49999999999999,2.99471559188577e-17
88.52000000000004,2.9891275594491916e-17
88.54000000000002,2.9835489058382744e-17
88.56,2.9779796176085237e-17
88.58000000000003,2.97241968132984e-17
88.60000000000002,2.966869083586545e-17
88.62,2.961327810977325e-17
88.64,2.9557958501152543e-17
88.66000000000003,2.9502731876278065e-17
88.68,2.9447598101568216e-17
88.69999999999999,2.93925570435849e-17
88.72000000000001,2.933760856903411e-17
88.74000000000001,2.928275254476502e-17
88.75999999999999,2.922798883777075e-17
88.77999999999997,2.917331731518757e-17
88.8,2.911873784429547e-17
88.82,2.906425029251754e-17
88.83999999999997,2.9009854527420595e-17
88.85999999999997,2.8955550416714374e-17
88.88,2.890133782825212e-17
88.89999999999998,2.8847216630030184e-17
88.92000000000002,2.8793186690187973e-17
88.94000000000001,2.873924787700808e-17
88.96000000000004,2.8685400058916046e-17
88.98000000000002,2.8631643104480307e-17
89.0,2.8577976882412434e-17
89.02,2.852440126156684e-17
89.04000000000002,2.847091611094042e-17
89.06,2.8417521299673336e-17
89.07999999999998,2.836421669704787e-17
89.10000000000001,2.8311002172489446e-17
89.12,2.825787759556588e-17
89.13999999999999,2.820484283598761e-17
89.15999999999998,2.81518977636074e-17
89.18,2.8099042248420495e-17
89.19999999999999,2.804627616056465e-17
89.21999999999997,2.799359937031963e-17
89.24,2.794101174810786e-17
89.25999999999999,2.788851316449372e-17
89.27999999999997,2.783610349018372e-17
89.29999999999997,2.778378259602655e-17
89.32000000000004,2.7731550353012945e-17
89.34000000000003,2.767940663227561e-17
89.36000000000001,2.7627351305089005e-17
89.38,2.7575384242869747e-17
89.40000000000002,2.7523505317176055e-17
89.42000000000002,2.7471714399707816e-17
89.44,2.7420011362306856e-17
89.46,2.7368396076956606e-17
89.48000000000002,2.7316868415781796e-17
89.5,2.7265428251048923e-17
89.51999999999998,2.7214075455165956e-17
89.54,2.7162809900681956e-17
89.56,2.711163146028777e-17
89.57999999999998,2.7060540006815127e-17
89.59999999999998,2.7009535413237378e-17
89.62,2.695861755266862e-17
89.63999999999999,2.690778629836424e-17
89.65999999999997,2.6857041523720753e-17
89.67999999999999,2.6806383102275416e-17
89.69999999999999,2.675581090770681e-17
89.72000000000003,2.6705324813833718e-17
89.74000000000001,2.6654924694616493e-17
89.76,2.6604610424155618e-17
89.78000000000003,2.6554381876692626e-17
89.80000000000001,2.6504238926609298e-17
89.82,2.6454181448428525e-17
89.84000000000002,2.6404209316813082e-17
89.86000000000001,2.635432240656648e-17
89.88,2.6304520592632498e-17
89.89999999999999,2.6254803750095322e-17
89.92000000000002,2.6205171754179255e-17
89.94,2.6155624480248945e-17
89.95999999999998,2.610616180380877e-17
89.98,2.605678360050371e-17
90.0,2.6007489746118234e-17
90.01999999999998,2.5958280116577004e-17
90.03999999999998,2.5909154587944342e-17
90.06,2.5860113036424606e-17
90.07999999999998,2.581115533836165e-17
90.09999999999997,2.5762281370239027e-17
90.11999999999999,2.571349100867988e-17
90.14000000000003,2.5664784130447076e-17
90.16000000000003,2.561616061244269e-17
90.18,2.556762033170804e-17
90.2,2.5519163165424357e-17
90.22000000000003,2.5470788990911548e-17
90.24000000000001,2.5422497685628948e-17
90.25999999999999,2.5374289127175034e-17
90.28000000000002,2.5326163193287252e-17
90.30000000000001,2.5278119761842154e-17
90.32,2.5230158710854982e-17
90.33999999999999,2.5182279918480075e-17
90.36000000000001,2.51344832630104e-17
90.38,2.5086768622877848e-17
90.39999999999998,2.5039135876652515e-17
90.42,2.4991584903043502e-17
90.44,2.4944115580898293e-17
90.45999999999998,2.489672778920266e-17
90.47999999999998,2.4849421407080956e-17
90.5,2.480219631379555e-17
90.51999999999998,2.4755052388747286e-17
90.54000000000002,2.4707989511475078e-17
90.56,2.466100756165592e-17
90.58000000000003,2.4614106419104754e-17
90.60000000000002,2.4567285963774417e-17
90.62,2.4520546075755817e-17
90.64,2.4473886635277564e-17
90.66000000000003,2.4427307522705772e-17
90.68,2.438080861854454e-17
90.69999999999999,2.4334389803435397e-17
90.72000000000001,2.4288050958157206e-17
90.74000000000001,2.424179196362646e-17
90.75999999999999,2.4195612700896882e-17
90.77999999999999,2.4149513051159732e-17
90.80000000000001,2.4103492895743212e-17
90.82,2.4057552116112605e-17
90.83999999999997,2.4011690593870583e-17
90.86,2.3965908210756328e-17
90.88,2.392020484864642e-17
90.89999999999998,2.387458038955399e-17
90.91999999999996,2.3829034715628936e-17
90.94000000000001,2.3783567709157933e-17
90.96000000000004,2.3738179252564094e-17
90.98000000000002,2.3692869228407273e-17
91.0,2.3647637519383754e-17
91.02000000000002,2.360248400832595e-17
91.04000000000002,2.355740857820282e-17
91.06,2.3512411112119535e-17
91.08,2.346749149331724e-17
91.10000000000002,2.342264960517336e-17
91.12,2.3377885331201303e-17
91.13999999999999,2.3333198555050014e-17
91.15999999999998,2.3288589160504748e-17
91.18,2.32440570314863e-17
91.19999999999999,2.3199602052051218e-17
91.21999999999997,2.3155224106391654e-17
91.24,2.3110923078835088e-17
91.25999999999999,2.306669885384471e-17
91.27999999999997,2.302255131601899e-17
91.29999999999997,2.297848035009155e-17
91.32,2.2934485840931368e-17
91.34000000000003,2.2890567673542635e-17
91.36000000000001,2.2846725733064298e-17
91.38000000000001,2.280295990477056e-17
91.40000000000003,2.2759270074070336e-17
91.42000000000002,2.2715656126507485e-17
91.44,2.267211794776035e-17
91.46000000000002,2.2628655423642295e-17
91.48000000000002,2.2585268440100984e-17
91.5,2.2541956883218535e-17
91.51999999999998,2.2498720639211786e-17
91.54,2.2455559594431504e-17
91.56,2.2412473635362895e-17
91.57999999999998,2.236946264862536e-17
91.59999999999998,2.2326526520972427e-17
91.62,2.2283665139291368e-17
91.63999999999999,2.224087839060369e-17
91.65999999999997,2.2198166162064553e-17
91.67999999999999,2.2155528340962715e-17
91.69999999999999,2.2112964814721074e-17
91.71999999999997,2.2070475470895666e-17
91.74000000000001,2.202806019717622e-17
91.76,2.198571888138592e-17
91.78000000000003,2.1943451411481195e-17
91.80000000000001,2.190125767555193e-17
91.82,2.1859137561820885e-17
91.84000000000002,2.1817090958644097e-17
91.86000000000001,2.1775117754510623e-17
91.88,2.1733217838042377e-17
91.89999999999999,2.1691391097994192e-17
91.92000000000002,2.1649637423253545e-17
91.94,2.1607956702840758e-17
91.95999999999998,2.1566348825908516e-17
91.98,2.1524813681742253e-17
92.0,2.1483351159759585e-17
92.01999999999998,2.1441961149510776e-17
92.03999999999998,2.1400643540678007e-17
92.06,2.1359398223075835e-17
92.07999999999998,2.131822508665089e-17
92.09999999999997,2.1277124021481748e-17
92.11999999999999,2.123609491777893e-17
92.14000000000003,2.1195137665884813e-17
92.16000000000003,2.115425215627337e-17
92.18,2.1113438279550525e-17
92.2,2.107269592645343e-17
92.22000000000003,2.103202498785106e-17
92.24000000000001,2.099142535474353e-17
92.25999999999999,2.095089691826247e-17
92.28000000000002,2.0910439569670674e-17
92.30000000000001,2.087005320036205e-17
92.32,2.0829737701861576e-17
92.33999999999999,2.0789492965825267e-17
92.36000000000001,2.0749318884040026e-17
92.38,2.0709215348423392e-17
92.39999999999998,2.0669182251023925e-17
92.42,2.0629219484020584e-17
92.44,2.0589326939722934e-17
92.45999999999998,2.0549504510571144e-17
92.47999999999998,2.050975208913553e-17
92.5,2.047006956811671e-17
92.51999999999998,2.0430456840345816e-17
92.53999999999996,2.0390913798783715e-17
92.56,2.035144033652159e-17
92.58000000000003,2.0312036346780276e-17
92.60000000000002,2.027270172291076e-17
92.62,2.0233436358393653e-17
92.64,2.019424014683924e-17
92.66000000000003,2.0155112981987403e-17
92.68,2.011605475770767e-17
92.69999999999999,2.0077065367998752e-17
92.72000000000001,2.0038144706988907e-17
92.74000000000001,1.999929266893541e-17
92.75999999999999,1.9960509148224916e-17
92.77999999999999,1.9921794039373192e-17
92.80000000000001,1.988314723702462e-17
92.82,1.9844568635952908e-17
92.83999999999997,1.980605813106034e-17
92.86,1.9767615617377942e-17
92.88,1.9729240990065435e-17
92.89999999999998,1.9690934144411028e-17
92.91999999999997,1.9652694975831386e-17
92.94,1.961452337987162e-17
92.96000000000004,1.9576419252205073e-17
92.98000000000002,1.953838248863322e-17
93.0,1.95004129850857e-17
93.02000000000002,1.94625106376202e-17
93.04000000000002,1.942467534242237e-17
93.06,1.9386906995805526e-17
93.08,1.9349205494210773e-17
93.10000000000002,1.9311570734207137e-17
93.12,1.927400261249082e-17
93.13999999999999,1.923650102588592e-17
93.16000000000001,1.9199065871343667e-17
93.18,1.9161697045942583e-17
93.19999999999999,1.912439444688852e-17
93.21999999999998,1.9087157971514458e-17
93.24000000000001,1.9049987517280425e-17
93.25999999999999,1.9012882981773272e-17
93.27999999999997,1.8975844262706838e-17
93.29999999999997,1.893887125792176e-17
93.32,1.8901963865385292e-17
93.33999999999997,1.886512198319121e-17
93.36000000000001,1.882834550956007e-17
93.38000000000001,1.879163434283845e-17
93.40000000000003,1.8754988381499613e-17
93.42000000000002,1.871840752414279e-17
93.44,1.8681891669493646e-17
93.46000000000002,1.8645440716403578e-17
93.48000000000002,1.860905456385031e-17
93.5,1.8572733110937143e-17
93.52,1.8536476256893277e-17
93.54000000000002,1.850028390107364e-17
93.56,1.8464155942958806e-17
93.57999999999998,1.842809228215471e-17
93.60000000000001,1.8392092818392872e-17
93.62,1.8356157451530157e-17
93.63999999999999,1.8320286081548573e-17
93.65999999999997,1.828447860855541e-17
93.67999999999999,1.8248734932782873e-17
93.69999999999999,1.82130549545883e-17
93.71999999999997,1.8177438574453827e-17
93.73999999999997,1.814188569298641e-17
93.76000000000003,1.8106396210917845e-17
93.78000000000003,1.8070970029104288e-17
93.80000000000001,1.8035607048526644e-17
93.82000000000001,1.8000307170290115e-17
93.84000000000003,1.7965070295624388e-17
93.86000000000001,1.792989632588325e-17
93.88,1.7894785162544753e-17
93.89999999999999,1.7859736707211057e-17
93.92000000000002,1.7824750861608204e-17
93.94,1.778982752758613e-17
93.95999999999998,1.7754966607118763e-17
93.98,1.7720168002303575e-17
94.0,1.7685431615361542e-17
94.01999999999998,1.765075734863748e-17
94.03999999999998,1.7616145104599318e-17
94.06,1.758159478583859e-17
94.07999999999998,1.7547106295069953e-17
94.09999999999997,1.751267953513125e-17
94.11999999999999,1.7478314408983448e-17
94.13999999999999,1.7444010819710345e-17
94.16000000000003,1.7409768670518856e-17
94.18,1.7375587864738512e-17
94.20000000000003,1.7341468305821534e-17
94.22000000000003,1.7307409897342873e-17
94.24000000000001,1.7273412543000062e-17
94.25999999999999,1.723947614661282e-17
94.28000000000002,1.720560061212335e-17
94.30000000000001,1.7171785843596083e-17
94.32,1.7138031745217685e-17
94.33999999999999,1.710433822129678e-17
94.36000000000001,1.7070705176263945e-17
94.38,1.7037132514671735e-17
94.39999999999998,1.7003620141194458e-17
94.42,1.6970167960627952e-17
94.44,1.6936775877889993e-17
94.45999999999998,1.6903443798019347e-17
94.47999999999998,1.6870171626176837e-17
94.5,1.6836959267644057e-17
94.51999999999998,1.6803806627824218e-17
94.53999999999996,1.6770713612241282e-17
94.56,1.6737680126540698e-17
94.58000000000003,1.6704706076488493e-17
94.60000000000002,1.6671791367971726e-17
94.62,1.6638935906998245e-17
94.64,1.6606139599696412e-17
94.66000000000003,1.657340235231524e-17
94.68,1.6540724071224326e-17
94.69999999999999,1.6508104662913632e-17
94.72000000000001,1.6475544033993226e-17
94.74000000000001,1.644304209119361e-17
94.75999999999999,1.6410598741365247e-17
94.77999999999999,1.637821389147873e-17
94.80000000000001,1.6345887448624482e-17
94.82,1.631361932001273e-17
94.83999999999997,1.6281409412973525e-17
94.86,1.6249257634956632e-17
94.88,1.6217163893531122e-17
94.89999999999998,1.6185128096385707e-17
94.91999999999997,1.6153150151328372e-17
94.94,1.6121229966286452e-17
94.96000000000004,1.6089367449306337e-17
94.98000000000002,1.6057562508553524e-17
95.0,1.6025815052312624e-17
95.02000000000002,1.59941249889869e-17
95.04000000000002,1.596249222709863e-17
95.06,1.5930916675288657e-17
95.08,1.5899398242316486e-17
95.10000000000002,1.5867936837060047e-17
95.12,1.5836532368515734e-17
95.13999999999999,1.5805184745798296e-17
95.16000000000001,1.577389387814071e-17
95.18,1.574265967489405e-17
95.19999999999999,1.5711482045527306e-17
95.21999999999998,1.568036089962756e-17
95.24000000000001,1.5649296146899734e-17
95.25999999999999,1.561828769716646e-17
95.27999999999997,1.558733546036794e-17
95.3,1.555643934656204e-17
95.32,1.552559926592405e-17
95.33999999999997,1.5494815128746653e-17
95.35999999999997,1.5464086845439764e-17
95.38000000000001,1.5433414326530402e-17
95.40000000000003,1.5402797482662837e-17
95.42000000000002,1.5372236224598138e-17
95.44,1.534173046321444e-17
95.46000000000002,1.5311280109506503e-17
95.48000000000002,1.528088507458584e-17
95.5,1.5250545269680656e-17
95.52,1.5220260606135485e-17
95.54000000000002,1.519003099541134e-17
95.56,1.5159856349085583e-17
95.57999999999998,1.5129736578851817e-17
95.60000000000001,1.5099671596519585e-17
95.62,1.506966131401462e-17
95.63999999999999,1.503970564337856e-17
95.65999999999998,1.5009804496768718e-17
95.68,1.4979957786458374e-17
95.69999999999999,1.4950165424836214e-17
95.71999999999997,1.4920427324406614e-17
95.74,1.489074339778931e-17
95.75999999999999,1.4861113557719344e-17
95.78000000000003,1.4831537717047127e-17
95.80000000000001,1.480201578873815e-17
95.82000000000001,1.4772547685872942e-17
95.84000000000003,1.4743133321646907e-17
95.86000000000001,1.4713772609370466e-17
95.88,1.4684465462468725e-17
95.90000000000002,1.4655211794481417e-17
95.92000000000002,1.4626011519062884e-17
95.94,1.4596864549981857e-17
95.96,1.4567770801121535e-17
95.98000000000002,1.453873018647935e-17
96.0,1.4509742620166874e-17
96.01999999999998,1.448080801640982e-17
96.03999999999998,1.4451926289547752e-17
